"txn_id","posting_date","account_code","cost_centre","customer_id","currency_code","amount","description","source_system"
"935","2026-04-22","41006","CC003","1170","JPY","30511.12","GL posting 935","ERP"
"936","2026-06-30","41030","CC005","1098","GBP","6367.6","GL posting 936","ERP"
"937","2026-03-05","41024","CC013","1074","GBP","43792.43","GL posting 937","ERP"
"938","2026-02-21","41021","CC002","1166","EUR","29862.35","GL posting 938","ERP"
"939","2026-01-16","41000","CC005","1126","USD","-3197.17","GL posting 939","ERP"
"940","2026-06-29","41017","CC012","1005","JPY","30884.35","GL posting 940","ERP"
"941","2026-06-14","41027","CC011","1108","JPY","12798.51","GL posting 941","ERP"
"942","2026-07-17","41024","CC005","1026","USD","-680.36","GL posting 942","ERP"
"943","2026-06-18","41009","CC006","1137","EUR","36873.42","GL posting 943","ERP"
"944","2026-01-25","41048","CC020","1018","USD","23972.71","GL posting 944","ERP"
"945","2026-07-26","41036","CC017","1034","CHF","-1257.61","GL posting 945","ERP"
"946","2026-07-07","41006","CC002","1169","EUR","21630.76","GL posting 946","ERP"
"947","2026-04-23","41039","CC015","1039","EUR","23338.93","GL posting 947","ERP"
"948","2026-03-13","41000","CC001","1106","CHF","14363.23","GL posting 948","ERP"
"949","2026-05-01","41008","CC015","1076","JPY","10357.66","GL posting 949","ERP"
"950","2026-04-15","41040","CC005","1148","EUR","1453.18","GL posting 950","ERP"
"951","2026-06-13","41023","CC013","1022","ZZZ","18219.21","GL posting 951","ERP"
"952","2026-05-18","41024","CC011","1021","CHF","28847.08","GL posting 952","ERP"
"953","2026-07-21","41039","CC013","1106","JPY","46447.24","GL posting 953","ERP"
"954","2026-05-02","41031","CC001","1070","CHF","24839.35","GL posting 954","ERP"
"955","2026-01-05","41029","CC013","1013","GBP","12829.72","GL posting 955","ERP"
"956","2026-07-29","41004","CC002","1030","USD","4714.15","GL posting 956","ERP"
"957","2026-07-18","41013","CC004","1199","EUR","5171.9","GL posting 957","ERP"
"958","2026-04-01","41005","CC011","1117","USD","12440.13","GL posting 958","ERP"
"959","2026-04-18","41008","CC011","1058","USD","32205.81","GL posting 959","ERP"
"960","2026-03-30","41022","CC008","1015","JPY","42973.34","GL posting 960","ERP"
"961","2026-02-06","41042","CC003","1180","USD","43707.61","GL posting 961","ERP"
"962","2026-02-02","41014","CC015","1178","CHF","15180.44","GL posting 962","ERP"
"963","2026-05-14","41020","CC010","1041","EUR","42763.82","GL posting 963","ERP"
"964","2026-05-17","41014","CC004","1061","GBP","6912.2","GL posting 964","ERP"
"965","2026-01-09","41032","CC003","1189","USD","16215.11","GL posting 965","ERP"
"966","2026-02-21","41006","CC019","1102","CHF","600.39","GL posting 966","ERP"
"967","2026-05-14","41024","CC006","1083","CHF","13791.73","GL posting 967","ERP"
"968","2026-03-19","41045","CC005","1193","EUR","38597.67","GL posting 968","ERP"
"969","2026-03-14","41016","CC004","1105","USD","28574.15","GL posting 969","ERP"
"970","2026-04-26","41018","CC002","1182","CHF","-2254.31","GL posting 970","ERP"
"971","2026-07-24","41041","CC007","1008","EUR","7078.67","GL posting 971","ERP"
"972","2026-07-19","41016","CC003","1162","USD","10896.39","GL posting 972","ERP"
"973","2026-01-15","41015","CC002","1015","USD","8378.49","GL posting 973","ERP"
"974","2026-05-10","41010","CC009","1134","USD","12565.42","GL posting 974","ERP"
"975","2026-05-28","41001","CC012","1037","JPY","11158.52","GL posting 975","ERP"
"976","2026-04-19","41043","CC020","1083","JPY","14095.43","GL posting 976","ERP"
"977","2026-04-20","41041","CC020","1126","GBP","5932.59","GL posting 977","ERP"
"978","2026-04-03","41049","CC004","1029","GBP","24932.78","GL posting 978","ERP"
"979","2026-07-30","41042","CC008","1013","EUR","10507.92","GL posting 979","ERP"
"980","2026-07-27","41036","CC003","1064","JPY","38866.2","GL posting 980","ERP"
"981","2026-04-17","41010","CC014","1077","EUR","39696.68","GL posting 981","ERP"
"982","2026-01-13","41000","CC020","1174","JPY","2863.86","GL posting 982","ERP"
"983","2026-02-28","41034","CC013","1141","GBP","43242.06","GL posting 983","ERP"
"984","2026-02-26","41008","CC004","1064","EUR","-1354.88","GL posting 984","ERP"
"985","2026-06-27","41018","CC012","1056","EUR","32149.03","GL posting 985","ERP"
"986","2026-04-29","41011","CC006","1074","CHF","39248.05","GL posting 986","ERP"
"987","2026-07-23","41013","CC003","1156","EUR","34611","GL posting 987","ERP"
"988","2026-06-20","41030","CC012","1156","GBP","1195.63","GL posting 988","ERP"
"989","2026-07-16","41015","CC018","1101","GBP","21287.06","GL posting 989","ERP"
"990","2026-01-18","41041","CC016","1141","JPY","24672.94","GL posting 990","ERP"
"991","2026-04-08","41022","CC007","1036","GBP","17628.79","GL posting 991","ERP"
"992","2026-07-28","41022","CC012","1026","EUR","-4798.93","GL posting 992","ERP"
"993","2026-04-16","41039","CC018","1073","GBP","24995.44","GL posting 993","ERP"
"994","2026-03-18","41028","CC014","1034","CHF","26003.29","GL posting 994","ERP"
"995","2026-01-03","41009","CC001","1060","GBP","4325.11","GL posting 995","ERP"
"996","2026-06-09","41042","CC015","1116","JPY","28830.68","GL posting 996","ERP"
"997","2026-01-10","41010","CC014","1048","CHF","49290.06","GL posting 997","ERP"
"998","2026-03-31","41037","CC016","1069","JPY","19149.2","GL posting 998","ERP"
"999","2026-04-10","41019","CC008","1182","JPY","37448.45","GL posting 999","ERP"
"1000","2026-06-15","41011","CC009","1191","GBP","44047.9","GL posting 1000","ERP"
"1001","2026-02-04","41035","CC006","1027","USD","39808.29","GL posting 1001","ERP"
"1002","2026-06-13","41030","CC004","1173","EUR","27339.84","GL posting 1002","ERP"
"1003","2026-07-16","41047","CC016","1188","CHF","22810.85","GL posting 1003","ERP"
"1004","2026-03-18","41039","CC012","1086","GBP","41084.36","GL posting 1004","ERP"
"1005","2026-01-05","41047","CC015","1110","GBP","30022.42","GL posting 1005","ERP"
"1006","2026-01-03","41038","CC004","1183","CHF","40754.23","GL posting 1006","ERP"
"1007","2026-02-20","41045","CC005","1089","GBP","32402.88","GL posting 1007","ERP"
"1008","2026-06-13","41020","CC010","1073","GBP","33971.33","GL posting 1008","ERP"
"1009","2026-04-11","41025","CC019","1149","GBP","21987.38","GL posting 1009","ERP"
"1010","2026-05-29","41046","CC009","1178","USD","42063.35","GL posting 1010","ERP"
"1011","2026-06-05","41044","CC007","1086","USD","19158.89","GL posting 1011","ERP"
"1012","2026-03-12","41001","CC003","1018","GBP","34257.18","GL posting 1012","ERP"
"1013","2026-02-08","41034","CC020","1117","EUR","4339.3","GL posting 1013","ERP"
"1014","2026-03-27","41017","CC014","1108","GBP","3017.5","GL posting 1014","ERP"
"1015","2026-05-14","41002","CC001","1014","CHF","10229.95","GL posting 1015","ERP"
"1016","2026-07-09","41009","CC011","1037","EUR","33579.19","GL posting 1016","ERP"
"1017","2026-02-07","41012","CC005","1065","CHF","6175.43","GL posting 1017","ERP"
"1018","2026-04-30","41008","CC014","1119","EUR","26049.17","GL posting 1018","ERP"
"1019","2026-05-08","41043","CC019","1144","GBP","2910.75","GL posting 1019","ERP"
"1020","2026-02-26","41013","CC013","1104","EUR","32936.3","GL posting 1020","ERP"
"1021","2026-01-16","41022","CC018","","JPY","20898.53","GL posting 1021","ERP"
"1022","2026-05-14","41022","CC013","1129","CHF","16101.45","GL posting 1022","ERP"
"1023","2026-03-21","41020","CC015","1074","CHF","13742.61","GL posting 1023","ERP"
"1024","2026-05-10","41027","CC007","1018","CHF","28029.13","GL posting 1024","ERP"
"1025","2026-07-25","41010","CC013","1050","JPY","26008.28","GL posting 1025","ERP"
"1026","2026-01-23","41028","CC018","1131","JPY","36976.17","GL posting 1026","ERP"
"1027","2026-05-25","41015","CC009","1010","CHF","25974.49","GL posting 1027","ERP"
"1028","2026-06-08","41014","CC001","1044","USD","11809.76","GL posting 1028","ERP"
"1029","2026-04-16","41002","CC008","1077","EUR","-4488.07","GL posting 1029","ERP"
"1030","2026-02-13","41047","CC020","1117","GBP","5308.73","GL posting 1030","ERP"
"1031","2026-05-22","41038","CC012","1084","CHF","13579.26","GL posting 1031","ERP"
"1032","2026-06-04","41016","CC019","1060","GBP","42814.73","GL posting 1032","ERP"
"1033","2026-06-16","41043","CC012","1073","GBP","28128.81","GL posting 1033","ERP"
"1034","2026-05-12","41012","CC001","1182","CHF","35799.29","GL posting 1034","ERP"
"1035","2026-05-19","41034","CC015","1065","GBP","-11.9","GL posting 1035","ERP"
"1036","2026-06-13","41026","CC018","1152","CHF","37743.79","GL posting 1036","ERP"
"1037","2026-05-31","41019","CC013","1145","GBP","16221.32","GL posting 1037","ERP"
"1038","2026-02-24","41041","CC014","1000","GBP","14899.41","GL posting 1038","ERP"
"1039","2026-07-13","41040","CC015","1188","JPY","31232.32","GL posting 1039","ERP"
"1040","2026-01-11","41038","CC003","1093","GBP","11876.76","GL posting 1040","ERP"
"1041","2026-02-16","41031","CC013","1070","EUR","11659.65","GL posting 1041","ERP"
"1042","2026-02-18","41017","CC010","1148","EUR","45149.36","GL posting 1042","ERP"
"1043","2026-06-13","41009","CC017","1020","JPY","39489.1","GL posting 1043","ERP"
"1044","2026-05-31","41016","CC020","1043","JPY","6808.38","GL posting 1044","ERP"
"1045","2026-01-26","41018","CC015","1066","JPY","20982.21","GL posting 1045","ERP"
"1046","2026-06-25","41040","CC005","1015","USD","21886.08","GL posting 1046","ERP"
"1047","2026-05-30","41016","CC012","1151","CHF","3419.68","GL posting 1047","ERP"
"1048","2026-03-15","41019","CC001","1053","CHF","30866.1","GL posting 1048","ERP"
"1049","2026-04-06","41001","CC020","1023","EUR","1557.09","GL posting 1049","ERP"
"1050","2026-07-26","41015","CC008","1084","GBP","36436.12","GL posting 1050","ERP"
"1051","2026-06-22","41039","CC013","1161","USD","2830.42","GL posting 1051","ERP"
"1052","2026-05-24","41003","CC015","1057","EUR","29469.03","GL posting 1052","ERP"
"1053","2026-04-16","41005","CC007","1192","CHF","4322.65","GL posting 1053","ERP"
"1054","2026-07-03","41041","CC006","1196","EUR","34128.46","GL posting 1054","ERP"
"1055","2026-02-08","41043","CC007","1133","GBP","39758.18","GL posting 1055","ERP"
"1056","2026-04-23","41017","CC015","1135","GBP","39552.38","GL posting 1056","ERP"
"1057","2026-03-05","41010","CC007","1025","USD","42898.32","GL posting 1057","ERP"
"1058","2026-06-26","41045","CC009","1044","USD","34928.7","GL posting 1058","ERP"
"1059","2026-06-07","41045","CC016","1143","USD","37953.23","GL posting 1059","ERP"
"1060","2026-04-23","41024","CC009","1024","CHF","21413.7","GL posting 1060","ERP"
"1061","2026-01-15","41021","CC008","1047","USD","14574.94","GL posting 1061","ERP"
"1062","2026-03-10","41028","CC017","1179","EUR","46580.55","GL posting 1062","ERP"
"1063","2026-06-26","41048","CC008","1025","EUR","33201.93","GL posting 1063","ERP"
"1064","2026-01-19","41041","CC014","1070","JPY","47616.9","GL posting 1064","ERP"
"1065","2026-04-09","41003","CC013","1149","JPY","49245.95","GL posting 1065","ERP"
"1066","2026-03-12","41041","CC016","1186","EUR","30190.71","GL posting 1066","ERP"
"1067","2026-01-06","41037","CC009","","EUR","31074.93","GL posting 1067","ERP"
"1068","2026-03-16","41020","CC017","1078","EUR","18904.73","GL posting 1068","ERP"
"1069","2026-02-11","41042","CC014","1155","EUR","-4615.96","GL posting 1069","ERP"
"1070","2026-06-13","41037","CC001","1106","USD","5882.92","GL posting 1070","ERP"
"1071","2026-07-18","41001","CC015","1182","CHF","-773.9","GL posting 1071","ERP"
"1072","2026-04-05","41010","CC012","1010","CHF","15068.7","GL posting 1072","ERP"
"1073","2026-05-28","41039","CC001","1015","CHF","22005.05","GL posting 1073","ERP"
"1074","2026-04-23","41010","CC013","1130","USD","21760.17","GL posting 1074","ERP"
"1075","2026-07-20","41036","CC017","1144","GBP","23145.59","GL posting 1075","ERP"
"1076","2026-03-12","41014","CC002","1076","GBP","6427.69","GL posting 1076","ERP"
"1077","2026-04-20","41026","CC005","1004","CHF","14703.15","GL posting 1077","ERP"
"1078","2026-05-09","41011","CC011","1010","CHF","27069.36","GL posting 1078","ERP"
"1079","2026-05-10","41002","CC003","1143","USD","35272.27","GL posting 1079","ERP"
"1080","2026-05-28","41041","CC007","1022","EUR","28323.47","GL posting 1080","ERP"
"1081","2026-06-28","41012","CC005","1010","USD","16299.69","GL posting 1081","ERP"
"1082","2026-07-30","41012","CC016","1113","EUR","2674.68","GL posting 1082","ERP"
"1083","2026-01-04","41017","CC009","1182","EUR","23701.48","GL posting 1083","ERP"
"1084","2026-02-04","41030","CC008","1183","GBP","31850.04","GL posting 1084","ERP"
"1085","2026-05-31","41006","CC018","1199","EUR","6514.27","GL posting 1085","ERP"
"1086","2026-03-17","41049","CC003","1023","JPY","-1236.29","GL posting 1086","ERP"
"1087","2026-07-29","41039","CC001","1067","GBP","12468.3","GL posting 1087","ERP"
"1088","2026-04-12","41026","CC008","1186","CHF","27179.66","GL posting 1088","ERP"
"1089","2026-07-19","41028","CC004","1182","GBP","12470.27","GL posting 1089","ERP"
"1090","2026-01-27","41017","CC012","1088","EUR","11289.3","GL posting 1090","ERP"
"1091","2026-05-01","41001","CC020","1006","GBP","33808.18","GL posting 1091","ERP"
"1092","2026-06-11","41014","CC013","1140","JPY","687.28","GL posting 1092","ERP"
"1093","2026-03-13","41039","CC008","1015","USD","30427.38","GL posting 1093","ERP"
"1094","2026-07-06","41036","CC017","1103","USD","10033.15","GL posting 1094","ERP"
"1095","2026-07-18","41034","CC007","1129","GBP","-2933.04","GL posting 1095","ERP"
"1096","2026-03-14","41004","CC014","1030","JPY","25504.85","GL posting 1096","ERP"
"1097","2026-04-09","41045","CC014","1044","GBP","38872.46","GL posting 1097","ERP"
"1098","2026-02-18","41036","CC017","1069","GBP","48301.71","GL posting 1098","ERP"
"1099","2026-06-28","41029","CC003","1182","EUR","18155.81","GL posting 1099","ERP"
"1100","2026-01-26","41041","CC004","1126","CHF","16426.55","GL posting 1100","ERP"
"1101","2026-06-12","41000","CC004","1034","CHF","-2577.68","GL posting 1101","ERP"
"1102","2026-02-22","41018","CC019","1029","JPY","41855.25","GL posting 1102","ERP"
"1103","2026-01-09","41012","CC008","1005","GBP","36758.37","GL posting 1103","ERP"
"1104","2026-07-27","41015","CC005","1097","JPY","35572.03","GL posting 1104","ERP"
"1105","2026-04-23","41038","CC003","1043","CHF","30151.08","GL posting 1105","ERP"
"1106","2026-05-10","41014","CC008","1117","EUR","35861.13","GL posting 1106","ERP"
"1107","2026-07-03","41020","CC003","1126","CHF","14017.66","GL posting 1107","ERP"
"1108","2026-02-11","41021","CC004","1134","USD","17999.67","GL posting 1108","ERP"
"1109","2026-03-09","41014","CC010","1070","CHF","48750.01","GL posting 1109","ERP"
"1110","2026-04-13","41031","CC018","1072","JPY","2400.18","GL posting 1110","ERP"
"1111","2026-01-10","41043","CC007","1081","CHF","-2672.14","GL posting 1111","ERP"
"1112","2026-03-31","41035","CC008","1100","GBP","39940.17","GL posting 1112","ERP"
"1113","2026-03-16","41020","CC007","1194","JPY","41137.73","GL posting 1113","ERP"
"1114","2026-01-13","41049","CC004","1104","EUR","21325.33","GL posting 1114","ERP"
"1115","2026-04-17","41006","CC007","1115","CHF","-4117.32","GL posting 1115","ERP"
"1116","2026-07-01","41032","CC019","1010","EUR","46519.01","GL posting 1116","ERP"
"1117","2026-06-12","41001","CC002","1185","GBP","-1508.05","GL posting 1117","ERP"
"1118","2026-02-06","41043","CC009","1114","CHF","3076.11","GL posting 1118","ERP"
"1119","2026-02-26","41018","CC010","1029","GBP","21216.5","GL posting 1119","ERP"
"1120","2026-05-01","41018","CC014","1125","GBP","44842.36","GL posting 1120","ERP"
"1121","2026-05-08","41005","CC017","1168","CHF","31518.63","GL posting 1121","ERP"
"1122","2026-04-29","41007","CC017","1165","CHF","-289.72","GL posting 1122","ERP"
"1123","2026-05-23","41022","CC014","1113","GBP","49891.21","GL posting 1123","ERP"
"1124","2026-05-12","41007","CC020","1128","CHF","44322.93","GL posting 1124","ERP"
"1125","2026-03-25","41038","CC011","1101","JPY","15975.14","GL posting 1125","ERP"
"1126","2026-02-17","41018","CC002","1016","GBP","16104.45","GL posting 1126","ERP"
"1127","2026-05-15","41033","CC004","1193","GBP","43245.2","GL posting 1127","ERP"
"1128","2026-02-06","41045","CC004","1101","GBP","40759.74","GL posting 1128","ERP"
"1129","2026-07-26","41022","CC004","1150","CHF","40556.92","GL posting 1129","ERP"
"1130","2026-07-05","41013","CC009","1045","GBP","23461.31","GL posting 1130","ERP"
"1131","2026-02-21","41006","CC018","1113","JPY","37261.64","GL posting 1131","ERP"
"1132","2026-01-10","41035","CC019","1019","EUR","25526.23","GL posting 1132","ERP"
"1133","2026-01-10","41011","CC020","1029","CHF","27006.89","GL posting 1133","ERP"
"1134","2026-06-02","41032","CC013","1121","JPY","48810.55","GL posting 1134","ERP"
"1135","2026-01-12","41021","CC011","1175","EUR","4835.64","GL posting 1135","ERP"
"1136","2026-02-12","41030","CC004","1153","JPY","10771.41","GL posting 1136","ERP"
"1137","2026-06-12","41041","CC011","1088","JPY","-3040.74","GL posting 1137","ERP"
"1138","2026-03-25","41044","CC008","1095","GBP","26097.88","GL posting 1138","ERP"
"1139","2026-05-05","41036","CC002","1185","GBP","43293.82","GL posting 1139","ERP"
"1140","2026-07-26","41034","CC008","1105","USD","39680.34","GL posting 1140","ERP"
"1141","2026-01-18","41029","CC003","1013","EUR","45560.23","GL posting 1141","ERP"
